5000 124975
1641 1692 158
1641 1827 169
1641 1988 640
1641 2000 664
1641 2244 773
1641 2334 729
1641 2366 802
1641 2615 957
1641 2647 63
1641 2994 124
1641 3010 260
1641 3048 941
1641 3419 309
1641 3557 121
1641 3648 646
1641 3710 649
1641 3765 642
1641 3785 28
1641 3804 311
1641 3812 461
1641 3999 451
1641 4056 973
1641 4080 29
1641 4175 713
1641 4184 311
1641 4257 990
1641 4302 644
1641 4629 548
1641 4718 202
1641 4866 695
1642 1643 193
1642 1660 304
1642 1685 355
1642 1720 498
1642 1876 220
1642 1950 176
1642 1992 302
1642 2207 997
1642 2309 296
1642 2324 634
1642 2457 40
1642 2460 254
1642 2679 743
1642 2723 429
1642 2752 326
1642 2815 585
1642 2856 205
1642 2888 947
1642 3174 757
1642 3312 233
1642 3432 295
1642 3566 707
1642 3573 178
1642 3663 775
1642 3675 453
1642 4067 689
1642 4077 541
1642 4237 231
1642 4251 579
1642 4318 54
1642 4441 990
1642 4472 891
1642 4578 301
1642 4635 534
1642 4639 128
1642 4682 436
1642 4758 688
1642 4788 292
1642 4848 755
1643 1644 486
1643 1672 13
1643 1827 846
1643 1977 184
1643 2023 398
1643 2088 267
1643 2096 974
1643 2123 471
1643 2353 94
1643 2435 743
1643 2441 492
1643 2455 206
1643 2707 322
1643 2842 325
1643 2999 177
1643 3023 199
1643 3193 916
1643 3386 105
1643 3434 521
1643 3815 520
1643 4247 448
1643 4258 225
1643 4532 315
1643 4868 339
1643 4885 390
1644 1645 161
1644 1701 861
1644 1737 742
1644 1982 550
1644 2052 956
1644 2185 375
1644 2201 112
1644 2233 447
1644 2235 806
1644 2275 556
1644 2376 656
1644 2528 855
1644 2593 14
1644 2655 360
1644 2818 223
1644 2820 829
1644 2880 800
1644 2935 373
1644 2950 86
1644 2960 783
1644 3003 108
1644 3124 847
1644 3249 437
1644 3275 449
1644 3277 456
1644 3381 237
1644 3407 579
1644 3681 875
1644 3854 917
1644 4104 959
1644 4169 142
1644 4206 246
1644 4212 18
1644 4279 498
1644 4549 455
1644 4959 512
1644 4977 498
1644 4981 456
1645 1646 148
1645 1754 80
1645 2248 324
1645 2331 121
1645 2342 846
1645 2390 706
1645 2560 648
1645 3086 448
1645 3110 398
1645 3274 168
1645 3283 458
1645 3460 180
1645 3554 889
1645 3673 534
1645 3810 350
1645 3884 10
1645 3896 353
1645 3951 203
1645 4047 332
1645 4323 317
1645 4499 3
1645 4501 496
1645 4515 228
1645 4542 94
1645 4544 202
1645 4634 168
1645 4688 373
1645 4918 35
1646 1647 21
1646 1689 511
1646 1745 862
1646 1746 97
1646 1843 484
1646 2053 616
1646 2092 677
1646 2125 588
1646 2388 698
1646 2401 548
1646 2639 803
1646 2692 388
1646 2763 216
1646 2998 843
1646 3034 416
1646 3176 280
1646 3177 97
1646 3219 771
1646 3457 496
1646 4028 498
1646 4217 491
1646 4323 988
1646 4328 229
1646 4534 223
1646 4607 825
1646 4637 87
1646 4737 272
1646 4785 680
1646 4921 512
1646 4940 143
1646 4946 424
1646 4980 449
1647 1648 473
1647 1730 193
1647 1739 6
1647 1836 691
1647 1852 351
1647 1861 694
1647 1922 553
1647 2073 180
1647 2092 388
1647 2675 255
1647 2915 31
1647 2946 62
1647 3136 72
1647 3162 364
1647 3183 822
1647 3464 298
1647 3467 961
1647 3495 683
1647 3533 386
1647 3540 408
1647 3720 798
1647 3793 279
1647 3982 420
1647 4018 819
1647 4185 47
1647 4186 264
1647 4188 423
1647 4206 189
1647 4243 386
1647 4251 2
1647 4256 797
1647 4447 992
1647 4917 789
1648 1649 617
1648 1677 653
1648 1695 78
1648 1864 686
1648 1947 189
1648 2022 224
1648 2034 603
1648 2216 71
1648 2244 285
1648 2468 977
1648 2675 668
1648 2770 82
1648 2841 595
1648 2946 992
1648 3078 223
1648 3090 515
1648 3111 18
1648 3221 948
1648 3389 647
1648 3564 317
1648 3594 256
1648 3659 650
1648 3665 808
1648 4196 238
1648 4219 726
1648 4282 217
1648 4317 362
1648 4363 443
1648 4567 119
1648 4735 66
1648 4873 958
1648 4882 210
1648 4922 409
1649 1650 397
1649 1753 380
1649 1897 170
1649 1898 484
1649 2111 612
1649 2286 6
1649 2346 311
1649 2391 317
1649 2431 561
1649 2567 6
1649 2592 345
1649 2663 583
1649 2727 190
1649 2985 235
1649 3009 384
1649 3171 136
1649 3269 977
1649 3283 498
1649 3353 235
1649 3494 504
1649 3626 593
1649 3722 214
1649 3821 388
1649 3949 503
1649 3955 366
1649 4074 457
1649 4214 543
1649 4259 480
1649 4309 719
1649 4338 23
1649 4372 109
1649 4393 244
1649 4414 106
1649 4437 569
1649 4479 461
1649 4480 875
1649 4485 99
1649 4530 938
1649 4680 956
1650 1651 930
1650 1657 458
1650 1662 418
1650 1739 707
1650 1741 972
1650 2106 703
1650 2470 8
1650 2646 433
1650 2661 152
1650 2712 920
1650 2800 453
1650 2803 435
1650 2979 945
1650 3004 302
1650 3079 88
1650 3219 404
1650 3399 639
1650 3542 284
1650 3594 777
1650 3695 955
1650 3761 811
1650 3912 546
1650 4124 476
1650 4126 172
1650 4165 443
1650 4252 724
1650 4285 281
1650 4337 818
1650 4391 584
1650 4439 413
1650 4453 2
1650 4693 94
1650 4823 18
1650 4915 90
1650 4978 190
1651 1652 87
1651 1725 5
1651 1740 165
1651 1990 631
1651 2017 843
1651 2139 374
1651 2197 424
1651 2250 697
1651 2348 725
1651 2414 834
1651 2451 454
1651 2474 530
1651 2527 733
1651 2569 325
1651 2701 398
1651 2727 666
1651 2971 599
1651 3016 11
1651 3078 897
1651 3080 798
1651 3089 279
1651 3287 17
1651 3323 313
1651 3441 469
1651 3536 260
1651 3545 633
1651 3641 394
1651 3703 702
1651 3727 217
1651 3736 127
1651 3847 842
1651 3900 241
1651 3999 557
1651 4069 473
1651 4319 108
1651 4350 526
1651 4453 459
1651 4490 978
1651 4569 957
1651 4577 479
1651 4906 348
1652 1653 703
1652 1660 986
1652 1687 930
1652 1820 157
1652 1857 489
1652 1955 986
1652 2015 716
1652 2041 40
1652 2108 261
1652 2270 790
1652 2510 946
1652 2876 969
1652 2930 952
1652 3236 85
1652 3535 620
1652 3556 684
1652 4266 423
1652 4299 608
1652 4536 481
1652 4741 868
1652 4777 848
1652 4800 270
1652 4849 480
1653 1654 690
1653 1820 135
1653 1829 935
1653 1861 159
1653 1902 559
1653 1926 573
1653 1945 908
1653 2007 311
1653 2149 61
1653 2183 368
1653 2281 230
1653 2398 703
1653 2466 200
1653 2489 859
1653 2506 31
1653 2518 746
1653 2586 238
1653 2587 401
1653 2892 262
1653 3063 672
1653 3191 605
1653 3214 767
1653 3251 509
1653 3368 520
1653 3494 127
1653 3534 894
1653 3538 677
1653 3841 755
1653 3852 987
1653 3929 277
1653 3976 968
1653 3981 820
1653 4006 878
1653 4112 368
1653 4169 572
1653 4302 11
1653 4343 230
1653 4405 151
1653 4616 113
1653 4767 744
1654 1655 14
1654 1688 886
1654 1874 507
1654 1891 209
1654 2079 20
1654 2085 16
1654 2114 615
1654 2665 454
1654 2738 27
1654 2827 353
1654 2885 729
1654 2989 354
1654 3290 291
1654 3416 730
1654 3616 514
1654 3629 655
1654 3643 737
1654 3738 630
1654 3745 666
1654 3813 819
1654 3816 206
1654 3846 821
1654 3877 612
1654 4020 339
1654 4167 613
1654 4260 252
1654 4362 589
1654 4470 201
1654 4514 12
1654 4627 118
1654 4700 107
1654 4810 482
1654 4843 898
1654 4979 377
1655 1656 130
1655 2120 308
1655 2124 370
1655 2660 440
1655 2669 854
1655 2696 245
1655 2943 129
1655 3113 807
1655 3224 182
1655 3277 834
1655 3516 695
1655 3672 899
1655 3696 137
1655 3746 81
1655 3842 913
1655 3987 62
1655 4076 184
1655 4273 612
1655 4423 954
1655 4464 580
1655 4547 466
1655 4770 656
1655 4818 391
1655 4820 202
1655 4977 164
1656 1657 369
1656 1715 859
1656 1728 787
1656 1772 576
1656 1821 69
1656 1966 756
1656 1978 696
1656 1995 578
1656 2042 518
1656 2045 814
1656 2119 381
1656 2279 865
1656 2487 876
1656 2600 392
1656 2638 170
1656 2693 724
1656 2721 221
1656 2876 729
1656 2953 501
1656 2982 130
1656 2995 741
1656 3038 619
1656 3043 153
1656 3153 43
1656 3237 827
1656 3471 289
1656 3525 134
1656 3976 472
1656 3984 8
1656 4061 596
1656 4113 693
1656 4137 562
1656 4150 138
1656 4200 572
1656 4325 89
1656 4399 901
1656 4485 1
1656 4544 366
1656 4560 667
1656 4749 790
1656 4801 562
1656 4890 567
1656 4896 798
1656 4941 286
1657 1658 826
1657 1813 468
1657 2074 224
1657 2310 1
1657 2320 391
1657 2336 188
1657 2427 998
1657 2459 792
1657 2732 931
1657 2818 350
1657 2856 263
1657 2952 913
1657 2988 503
1657 3135 325
1657 3310 767
1657 3537 673
1657 3609 701
1657 3659 433
1657 3764 641
1657 3956 159
1657 3966 26
1657 3986 419
1657 4213 793
1657 4408 200
1657 4443 543
1657 4574 277
1657 4636 225
1657 4808 918
1657 4815 269
1657 4851 545
1657 4863 996
1657 4897 723
1658 1659 902
1658 1662 469
1658 1747 668
1658 1877 166
1658 1888 600
1658 1991 661
1658 2134 409
1658 2317 353
1658 2390 33
1658 2596 925
1658 2678 403
1658 2792 512
1658 2823 798
1658 2844 357
1658 2907 146
1658 2991 633
1658 3112 368
1658 3340 637
1658 3760 600
1658 3809 462
1658 3871 437
1658 3909 349
1658 4036 366
1658 4219 976
1658 4256 995
1658 4353 580
1658 4583 544
1658 4829 489
1659 1660 453
1659 1668 732
1659 1682 560
1659 1926 142
1659 1997 201
1659 2040 255
1659 2045 868
1659 2137 411
1659 2148 574
1659 2171 246
1659 2241 878
1659 2686 621
1659 2758 837
1659 2826 596
1659 2954 724
1659 3204 500
1659 3256 893
1659 3261 932
1659 3382 233
1659 3409 750
1659 3872 532
1659 4120 597
1659 4224 833
1659 4266 808
1659 4354 508
1659 4444 876
1659 4459 176
1659 4515 858
1659 4576 862
1659 4649 303
1659 4702 234
1659 4772 905
1659 4950 935
1660 1661 20
1660 1681 622
1660 1825 743
1660 1845 622
1660 2178 589
1660 2227 702
1660 2249 310
1660 2263 932
1660 2526 507
1660 2625 772
1660 2902 591
1660 2982 996
1660 3147 281
1660 3173 445
1660 3205 41
1660 3293 783
1660 3575 386
1660 3655 550
1660 3658 981
1660 3734 276
1660 3893 355
1660 3940 1
1660 4019 521
1660 4034 775
1660 4036 779
1660 4064 813
1660 4330 719
1660 4697 759
1660 4698 41
1660 4853 817
1660 4936 13
1660 4940 398
1660 4941 981
1660 4963 882
1661 1662 973
1661 1690 479
1661 1750 47
1661 1796 515
1661 1891 267
1661 2100 681
1661 2154 528
1661 2211 536
1661 2237 193
1661 2633 796
1661 3013 274
1661 3141 651
1661 3265 705
1661 3281 468
1661 3447 920
1661 3635 27
1661 3775 836
1661 3789 896
1661 3850 773
1661 3858 957
1661 3893 990
1661 4008 30
1661 4084 12
1661 4286 83
1661 4499 988
1661 4642 769
1661 4750 518
1661 4853 956
1661 4864 568
1661 4885 933
1662 1663 21
1662 1929 856
1662 1979 296
1662 1993 400
1662 1994 620
1662 2062 610
1662 2094 189
1662 2179 481
1662 2211 713
1662 2244 143
1662 2340 429
1662 2469 322
1662 2484 458
1662 2822 69
1662 2996 124
1662 3061 623
1662 3107 180
1662 3214 987
1662 3255 2
1662 3304 955
1662 3348 549
1662 3696 675
1662 3913 733
1662 4060 320
1662 4085 173
1662 4300 827
1662 4307 257
1662 4515 724
1662 4518 284
1662 4554 271
1662 4555 603
1662 4559 486
1662 4679 944
1662 4977 928
1663 1664 686
1663 1748 75
1663 1861 295
1663 1962 383
1663 2101 759
1663 2220 135
1663 2224 25
1663 2510 727
1663 2629 730
1663 2648 195
1663 2663 460
1663 2698 398
1663 2721 833
1663 2805 557
1663 3024 347
1663 3326 318
1663 3444 265
1663 3494 146
1663 3687 641
1663 3703 624
1663 3840 333
1663 3969 77
1663 3978 758
1663 4007 270
1663 4115 615
1663 4133 367
1663 4136 512
1663 4265 741
1663 4324 3
1663 4505 108
1663 4585 757
1663 4728 574
1663 4887 48
1663 4892 493
1663 4900 403
1663 4957 849
1664 1665 65
1664 1723 536
1664 1815 710
1664 1843 586
1664 1880 937
1664 1918 431
1664 2202 301
1664 2293 841
1664 2365 526
1664 2408 128
1664 2489 770
1664 2549 924
1664 2637 969
1664 2734 628
1664 2760 903
1664 2841 538
1664 2903 232
1664 2989 848
1664 3096 194
1664 3182 923
1664 3426 744
1664 3452 263
1664 3541 911
1664 3898 252
1664 3964 848
1664 4045 145
1664 4082 660
1664 4439 469
1664 4703 371
1664 4812 931
1664 4820 245
1665 1666 710
1665 1724 899
1665 1882 853
1665 1918 862
1665 2038 691
1665 2051 491
1665 2063 182
1665 2210 546
1665 2257 805
1665 2461 91
1665 2496 822
1665 2613 762
1665 2686 574
1665 2710 279
1665 2738 924
1665 2762 114
1665 2860 985
1665 2892 241
1665 3014 570
1665 3061 230
1665 3131 21
1665 3196 659
1665 3295 822
1665 3320 19
1665 3375 486
1665 3494 293
1665 3520 179
1665 3600 773
1665 3742 20
1665 3801 721
1665 3815 687
1665 3929 30
1665 4006 827
1665 4095 437
1665 4229 823
1665 4230 263
1665 4265 704
1665 4302 418
1665 4472 208
1665 4529 224
1665 4579 183
1665 4643 962
1665 4733 926
1665 4930 28
1665 4998 857
1666 1667 355
1666 1691 61
1666 1871 184
1666 2223 844
1666 2470 661
1666 2828 825
1666 2834 688
1666 2882 984
1666 3124 222
1666 3150 923
1666 3199 411
1666 3540 140
1666 3563 417
1666 3594 26
1666 3612 861
1666 3688 104
1666 3810 373
1666 3899 476
1666 3962 552
1666 4159 179
1666 4189 122
1666 4219 923
1666 4227 517
1666 4295 301
1666 4322 265
1666 4349 683
1666 4363 456
1666 4908 283
1667 1668 476
1667 1826 999
1667 1872 604
1667 1884 23
1667 1892 558
1667 1965 381
1667 2297 763
1667 2340 708
1667 2412 805
1667 2418 514
1667 2442 373
1667 2463 234
1667 2774 503
1667 3113 378
1667 3256 856
1667 3261 651
1667 3356 146
1667 3387 244
1667 3574 33
1667 3637 902
1667 3682 173
1667 3999 824
1667 4228 748
1667 4435 599
1667 4591 932
1667 4602 102
1667 4893 837
1667 4921 458
1668 1669 421
1668 1737 285
1668 1787 871
1668 1811 737
1668 1891 390
1668 1947 410
1668 2368 147
1668 2369 909
1668 2392 738
1668 2395 713
1668 2717 933
1668 3186 939
1668 3327 877
1668 3586 883
1668 3624 676
1668 4119 437
1668 4244 282
1668 4313 879
1668 4437 699
1668 4624 753
1668 4931 983
1669 1670 215
1669 1908 530
1669 2108 396
1669 2173 742
1669 2252 469
1669 2269 868
1669 2291 561
1669 2296 592
1669 2491 264
1669 2618 103
1669 2770 272
1669 2790 378
1669 2820 200
1669 2870 786
1669 2998 151
1669 3070 561
1669 3164 9
1669 3175 12
1669 3357 382
1669 3785 77
1669 3827 867
1669 4022 324
1669 4121 989
1669 4164 360
1669 4169 31
1669 4332 110
1669 4430 7
1669 4467 647
1669 4501 776
1669 4525 708
1669 4561 600
1669 4574 730
1669 4664 710
1669 4741 294
1669 4989 354
1670 1671 640
1670 1691 490
1670 1781 926
1670 1792 428
1670 1823 635
1670 2081 265
1670 2093 912
1670 2108 9
1670 2204 791
1670 2234 736
1670 2366 673
1670 2368 84
1670 2404 308
1670 2512 278
1670 2650 549
1670 2796 330
1670 2834 884
1670 2917 94
1670 2921 640
1670 2999 642
1670 3152 990
1670 3202 6
1670 3595 168
1670 3599 325
1670 3600 829
1670 3642 779
1670 3674 948
1670 3718 907
1670 3853 5
1670 3893 177
1670 4005 543
1670 4085 930
1670 4191 273
1670 4325 336
1670 4405 706
1670 4541 960
1670 4596 169
1670 4623 864
1670 4658 356
1670 4708 564
1670 4769 532
1671 1672 772
1671 1823 727
1671 1886 636
1671 2244 635
1671 2302 341
1671 2354 857
1671 2462 1
1671 2591 497
1671 2734 348
1671 2791 233
1671 2943 139
1671 2971 601
1671 3179 743
1671 3291 846
1671 3313 870
1671 3332 724
1671 3622 300
1671 3754 912
1671 4132 52
1671 4310 427
1671 4316 366
1671 4516 745
1671 4602 33
1671 4664 739
1671 4785 427
1671 4847 737
1671 4881 536
1671 4913 909
1671 4950 662
1672 1673 13
1672 1703 603
1672 1743 458
1672 1825 92
1672 1897 462
1672 2626 614
1672 2687 94
1672 2745 49
1672 2764 8
1672 2917 806
1672 3048 575
1672 3147 326
1672 3199 96
1672 3292 638
1672 3409 322
1672 3436 475
1672 3443 636
1672 3732 599
1672 3937 726
1672 3969 282
1672 4084 659
1672 4263 473
1672 4576 77
1672 4612 721
1672 4816 298
1672 4860 780
1672 4863 21
1672 4875 962
1673 1674 832
1673 1768 793
1673 1912 928
1673 1951 144
1673 1976 401
1673 2012 774
1673 2168 176
1673 2499 600
1673 2650 371
1673 3125 719
1673 3152 638
1673 3162 730
1673 3205 709
1673 3244 945
1673 3253 741
1673 3445 411
1673 3514 908
1673 3614 293
1673 3641 537
1673 3643 878
1673 4010 123
1673 4132 125
1673 4245 713
1673 4303 418
1673 4410 30
1673 4422 371
1673 4895 31
1673 4901 201
1673 4910 979
1674 1675 258
1674 1810 429
1674 1901 62
1674 1908 388
1674 1963 361
1674 2045 764
1674 2131 362
1674 2203 504
1674 2310 843
1674 2396 832
1674 2514 266
1674 2539 766
1674 2562 209
1674 2586 900
1674 2704 853
1674 2747 231
1674 2748 975
1674 2842 267
1674 2922 313
1674 3036 415
1674 3082 834
1674 3227 957
1674 3340 932
1674 3346 367
1674 3350 730
1674 3376 313
1674 3716 683
1674 4193 85
1674 4208 698
1674 4471 339
1674 4659 276
1674 4661 186
1674 4665 288
1674 4896 684
1675 1676 174
1675 1753 30
1675 1778 227
1675 1796 55
1675 1825 719
1675 1859 122
1675 2004 89
1675 2202 723
1675 2203 299
1675 2290 667
1675 2295 780
1675 2340 372
1675 2713 992
1675 3032 71
1675 3199 643
1675 3204 696
1675 3240 891
1675 3449 679
1675 3508 470
1675 3512 613
1675 3539 166
1675 3562 610
1675 3657 620
1675 3685 232
1675 3734 866
1675 3811 78
1675 3967 47
1675 4133 558
1675 4164 594
1675 4213 564
1675 4232 109
1675 4388 411
1675 4501 324
1675 4688 678
1675 4759 149
1675 4776 942
1675 4804 111
1675 4854 438
1675 4926 212
1675 4931 982
1675 4965 555
1676 1677 331
1676 1863 187
1676 1949 202
1676 2052 36
1676 2104 187
1676 2161 969
1676 2276 545
1676 2369 706
1676 2418 526
1676 2557 338
1676 2563 368
1676 2649 795
1676 2765 755
1676 2833 963
1676 2967 290
1676 2974 796
1676 3075 825
1676 3092 94
1676 3124 615
1676 3154 653
1676 3161 488
1676 3337 154
1676 3415 953
1676 3571 12
1676 3665 74
1676 3696 129
1676 3835 190
1676 4004 928
1676 4185 645
1676 4356 344
1676 4418 733
1676 4426 920
1676 4468 673
1676 4794 246
1676 4813 543
1677 1678 278
1677 1679 694
1677 1734 948
1677 1737 835
1677 1781 834
1677 1786 817
1677 1885 232
1677 2025 366
1677 2087 324
1677 2177 777
1677 2253 668
1677 2327 357
1677 2341 913
1677 2473 355
1677 2493 336
1677 2601 978
1677 2770 102
1677 2863 251
1677 3073 511
1677 3170 9
1677 3464 171
1677 3480 889
1677 3598 402
1677 3696 927
1677 3850 834
1677 3886 904
1677 4357 819
1677 4505 116
1677 4531 833
1677 4625 395
1677 4753 672
1677 4854 423
1677 4891 355
1678 1679 998
1678 1727 937
1678 1832 994
1678 1887 92
1678 1890 93
1678 1907 54
1678 2003 109
1678 2008 612
1678 2062 9
1678 2140 342
1678 2154 834
1678 2179 478
1678 2306 834
1678 2410 579
1678 2539 469
1678 2621 626
1678 2678 397
1678 2979 671
1678 3009 473
1678 3262 111
1678 3273 684
1678 3390 15
1678 3435 804
1678 3451 398
1678 3517 778
1678 3669 248
1678 4020 243
1678 4074 925
1678 4086 333
1678 4134 502
1678 4251 546
1678 4345 423
1678 4579 372
1678 4668 759
1678 4676 324
1678 4800 315
1679 1680 947
1679 1733 988
1679 1763 575
1679 1847 790
1679 2071 314
1679 2440 498
1679 2582 118
1679 2630 499
1679 2665 52
1679 2680 522
1679 2814 956
1679 2941 551
1679 3000 722
1679 3048 963
